region,score
nat,2.5599751216217665
hhs1,2.3514502993113564
hhs2,3.813909852695604
hhs3,2.1829991497631314
hhs4,2.6534321172762634
hhs5,2.0443856475490225
hhs6,1.9983216360926532
hhs7,2.2783915597426416
hhs8,2.31888186612104
hhs9,2.0553746077972934
hhs10,1.6600654385423192
all,2.356107936046657
