region,score
nat,1.3403684799646174
hhs1,1.6482064624633121
hhs2,1.9707978596219438
hhs3,1.644430791890716
hhs4,1.4622349221232736
hhs5,1.4440105958003249
hhs6,1.3070663137167478
hhs7,1.3735926673694774
hhs8,1.6309108638581997
hhs9,1.5153220302315697
hhs10,1.474778260366179
all,1.474778260366179
