region,score
nat,3.051932690793557
hhs1,2.76293506333986
hhs2,3.3389404086375083
hhs3,2.87588324310381
hhs4,3.222900068025414
hhs5,2.9085490409683934
hhs6,2.6474787628505183
hhs7,2.8091697908337725
hhs8,2.4414408846218363
hhs9,2.414414147725067
hhs10,2.2261111756808156
all,2.7908868433255014
