region,score
nat,1.6720387102138905
hhs1,2.0801692221794217
hhs2,3.468080506270105
hhs3,2.3964384459469965
hhs4,1.9747638861897832
hhs5,1.8314449800315646
hhs6,1.4254274732989594
hhs7,1.4400157741357726
hhs8,2.618929017767791
hhs9,1.867807614023788
hhs10,1.4762846880204465
all,1.4762846880204465
