region,score
nat,4.3687599857944335
hhs1,2.844352934845018
hhs2,4.361940192061001
hhs3,3.533665968761801
hhs4,3.91877429917313
hhs5,3.763490227634146
hhs6,2.6993176623944573
hhs7,3.433309133736959
hhs8,2.906713698454338
hhs9,3.0488293658066663
hhs10,2.5602468127832596
all,2.5602468127832596
