region,score
nat,1.3289302567732422
hhs1,1.5683126398803222
hhs2,2.0500875245920307
hhs3,1.5838564496046197
hhs4,1.5095656023783923
hhs5,1.4342180834955676
hhs6,1.2655273842547188
hhs7,1.3644947996452592
hhs8,1.6194615263433563
hhs9,1.5029716783491567
hhs10,1.4802225948657703
all,1.5188771400165824
