region,score
nat,1.3135311455007546
hhs1,1.6581583135271858
hhs2,2.7517389882754495
hhs3,1.6491072517545435
hhs4,1.8273285578747882
hhs5,1.4043051645637679
hhs6,1.3724070268830735
hhs7,1.2610805253062833
hhs8,1.9061453937879513
hhs9,1.7420260377045647
hhs10,1.4670931071503057
all,1.6684474102116975
