region,score
nat,3.049167810437333
hhs1,3.040267073366452
hhs2,3.491415277886741
hhs3,3.3096818020380563
hhs4,3.1670454613063894
hhs5,3.2428316506605017
hhs6,4.042400496314255
hhs7,3.304923571906724
hhs8,3.215126820141039
hhs9,3.4986450242519807
hhs10,3.1465833128969636
all,3.1465833128969636
