region,score
nat,4.6264267032121555
hhs1,3.5098861448899696
hhs2,8.613799101837904
hhs3,5.743785924630563
hhs4,8.336226475711399
hhs5,7.047518787585666
hhs6,9.479546341030579
hhs7,4.979588328942335
hhs8,4.423298359138615
hhs9,4.020458948129781
hhs10,6.380023864980929
all,6.380023864980929
