region,score
nat,2.7411236904071443
hhs1,2.7546094453011603
hhs2,3.170057070055689
hhs3,3.0688801638476644
hhs4,2.895859789317303
hhs5,2.920373548849155
hhs6,3.7093460162945275
hhs7,3.0725617651233477
hhs8,2.918792627899202
hhs9,3.2504440076612706
hhs10,2.9425287202983874
all,2.940379176769401
