region,score
nat,3.3602544426774976
hhs1,3.4982854663303082
hhs2,3.7612967975325198
hhs3,3.458442802996816
hhs4,3.5384798644826403
hhs5,3.5034493919847867
hhs6,4.479348724795711
hhs7,3.588565720619806
hhs8,3.54995348880748
hhs9,3.7367496434490546
hhs10,3.3482631496711757
all,3.6202808630316214
