region,score
nat,2.8299902895947513
hhs1,2.890430047971191
hhs2,3.327280509920233
hhs3,3.1795621357673425
hhs4,2.9938309013014033
hhs5,3.0068650310407334
hhs6,3.864139214088472
hhs7,3.161518585735011
hhs8,3.0696726082442125
hhs9,3.3559295825397015
hhs10,3.0135513856924767
all,3.1538882083541373
