region,score
nat,2.7465789106938185
hhs1,2.766523130233199
hhs2,3.2208262604405906
hhs3,3.1105221290956058
hhs4,2.9119006231966824
hhs5,2.919539505125806
hhs6,3.727242769379931
hhs7,3.0648753891969336
hhs8,2.9503040584713185
hhs9,3.255895827901953
hhs10,2.940379176769401
all,3.0558716164095685
