region,score
nat,3.168975327456009
hhs1,3.248312256744084
hhs2,3.265400457912315
hhs3,3.1399973150862786
hhs4,3.2910079941292243
hhs5,3.229433481393901
hhs6,3.911930769526031
hhs7,3.226995416359397
hhs8,3.114389277775964
hhs9,3.3247531093747384
hhs10,2.9810436432038223
all,3.263839913541977
