region,score
nat,2.2549688753328825
hhs1,2.0218449576120627
hhs2,2.6242673608817553
hhs3,2.2923879686154818
hhs4,2.2372175957027234
hhs5,3.202826448961308
hhs6,2.366851854481195
hhs7,2.3535479632647416
hhs8,2.766299212841611
hhs9,2.2706687473937084
hhs10,2.29590209416653
all,2.426071189023091
