region,score
nat,2.5513951042273932
hhs1,2.612038069587919
hhs2,2.8316519733895436
hhs3,2.511737732265656
hhs4,2.480046289003173
hhs5,2.5461655609884373
hhs6,2.1737025967180164
hhs7,2.56184923173671
hhs8,2.525234162699636
hhs9,2.747698622111436
hhs10,2.75023533464192
all,2.571977697942712
