region,score
nat,3.1273388124623502
hhs1,3.0947365133765685
hhs2,3.5131225478261383
hhs3,3.5386861259904085
hhs4,3.220686960518162
hhs5,3.3011058992684483
hhs6,4.0642872541136
hhs7,3.3987535600770333
hhs8,3.308267694599633
hhs9,3.5792264559163622
hhs10,3.185949744897843
all,3.393832869913326
