region,score
nat,2.7998472998292954
hhs1,2.872680700332486
hhs2,3.3433315737487708
hhs3,2.8789888779738613
hhs4,2.9543895374693587
hhs5,3.0904385499530678
hhs6,2.950104576201425
hhs7,3.2087552728294675
hhs8,2.992517022895204
hhs9,2.47030420710264
hhs10,3.092972704653755
all,3.0929727046537536
