region,score
nat,3.6566407837198986
hhs1,3.7924612979653816
hhs2,7.1328820504114185
hhs3,2.3216563119901807
hhs4,6.473442898494443
hhs5,4.149629711796399
hhs6,2.3196409844536885
hhs7,5.540142107110418
hhs8,3.5367039482909783
hhs9,3.609437613637176
hhs10,5.881365441548184
all,5.881365441548184
