region,score
nat,2.4282796710958716
hhs1,4.033295800766947
hhs2,8.970567770151115
hhs3,1.0215181159606357
hhs4,8.931421255101359
hhs5,2.350188573724697
hhs6,1.3633987070672537
hhs7,5.795857435433144
hhs8,3.320114495193619
hhs9,6.033980798951119
hhs10,7.987843318690458
all,4.748769631103274
