region,score
nat,2.7746166905429495
hhs1,2.6473387866624662
hhs2,6.181412117291914
hhs3,4.588754242044651
hhs4,3.4356361422570068
hhs5,3.2379581210576953
hhs6,4.756858020083234
hhs7,4.917697013251626
hhs8,3.4292315428366287
hhs9,4.993954817680216
hhs10,3.923203887334187
all,3.923203887334187
