region,score
nat,2.997981442770901
hhs1,2.8859030088478486
hhs2,5.93644199056798
hhs3,4.5557056239996285
hhs4,3.6162715374811825
hhs5,3.498014664710112
hhs6,4.443572116444918
hhs7,4.728688751636121
hhs8,3.2760242731178244
hhs9,4.688740294593897
hhs10,4.067442329700713
all,4.067442329700713
