region,score
nat,1.81790854102002
hhs1,1.9868351032487812
hhs2,2.2634360305405354
hhs3,1.9145905003229986
hhs4,1.5824779453209203
hhs5,1.5914300153939707
hhs6,1.8869782956215213
hhs7,1.7370657933462725
hhs8,2.0280107505645835
hhs9,1.9991960636594317
hhs10,2.0163422057349045
all,2.0163422057349045
