region,score
nat,1.4406609412219133
hhs1,1.8267464260474273
hhs2,1.9908931887654056
hhs3,1.6886171859257217
hhs4,1.2183210633048174
hhs5,1.2936031866758921
hhs6,1.6004143609586887
hhs7,1.3128734456551754
hhs8,1.7434113986992428
hhs9,1.6687929614546235
hhs10,1.8617774773524929
all,1.723752600483585
