region,score
nat,1.6112197264152024
hhs1,1.6891660420902301
hhs2,2.102867659992466
hhs3,1.718773994124279
hhs4,1.3339152238658005
hhs5,1.5996898741906254
hhs6,1.5464725574089015
hhs7,1.4582933818316561
hhs8,1.654648029660911
hhs9,1.700763197319406
hhs10,1.8617893028127963
all,1.8617893028127959
