region,score
nat,3.5878007895804687
hhs1,3.480792779155424
hhs2,4.0296397860402875
hhs3,3.676112281979561
hhs4,3.905002048080556
hhs5,3.5279708488671053
hhs6,4.085444974314199
hhs7,3.628564076575161
hhs8,3.3511622359554267
hhs9,3.556562671180125
hhs10,3.5834184044204482
all,3.6738609905589783
