region,score
nat,2.6394823445133393
hhs1,2.5762676837094975
hhs2,5.758253212319119
hhs3,3.9849245853241615
hhs4,3.173227930483858
hhs5,2.8621358343999144
hhs6,3.812434467537626
hhs7,4.075769427315222
hhs8,2.7482309662101043
hhs9,4.4259534240806655
hhs10,3.146204928970826
all,3.146204928970826
