region,score
nat,2.542957841890948
hhs1,2.4739458870343727
hhs2,6.04274979300202
hhs3,4.171437574152189
hhs4,3.4473576700601303
hhs5,2.8017573828651736
hhs6,3.9788690157542015
hhs7,4.2743682711034
hhs8,2.854886000260277
hhs9,4.748805759602862
hhs10,3.4517160493019836
all,3.708077385911596
