region,score
nat,2.4262157401406155
hhs1,2.66582599059422
hhs2,3.1382529394651293
hhs3,2.934324287909766
hhs4,2.667395447782103
hhs5,2.5622631803971814
hhs6,3.6352724228147233
hhs7,2.929954453884183
hhs8,2.8791792704742782
hhs9,3.177918570632934
hhs10,2.8271817417971734
all,2.8271817417971734
