region,score
nat,2.895128310813889
hhs1,2.9798323762656165
hhs2,2.9703348605351994
hhs3,2.698522753054347
hhs4,3.1317392541956504
hhs5,3.051186947714114
hhs6,3.6793619365640553
hhs7,3.1915294699260377
hhs8,3.1616348036811246
hhs9,2.9682471490573974
hhs10,2.4839699659810974
all,3.0192261661625954
