region,score
nat,3.889091447780007
hhs1,4.21961616214953
hhs2,4.489564752892444
hhs3,4.254855980998592
hhs4,4.104169644807515
hhs5,4.189034552950608
hhs6,4.826926450980337
hhs7,4.790446595141762
hhs8,4.066601469328529
hhs9,3.9185287670085303
hhs10,3.8874282680059733
all,4.239660371861389
