region,score
nat,2.6156284574025115
hhs1,3.974617279549647
hhs2,3.7807951989372883
hhs3,3.494757338648369
hhs4,3.56066084905526
hhs5,3.7787919724523644
hhs6,3.650012513778236
hhs7,3.5063526611866678
hhs8,3.02053595944538
hhs9,3.213658070781242
hhs10,3.482374565537113
all,3.461653169706738
