region,score
nat,3.1337203865736614
hhs1,3.48306262951295
hhs2,3.651731301362002
hhs3,3.4377945155129965
hhs4,3.320077077237524
hhs5,3.1435877864430197
hhs6,3.8398052109270524
hhs7,3.102382192497094
hhs8,3.3546882524092907
hhs9,3.226075580838796
hhs10,3.5252217800160133
all,3.383467883030032
