region,score
nat,3.825546069990814
hhs1,2.966261541664723
hhs2,6.251822563601986
hhs3,4.835705321288181
hhs4,4.057473109001774
hhs5,3.698991825531664
hhs6,5.656275016412002
hhs7,5.398873025093547
hhs8,3.8421649283928345
hhs9,5.055311135265191
hhs10,4.500853678267794
all,4.553570746773675
