region,score
nat,3.036043543176553
hhs1,2.6030130890226855
hhs2,3.7604028687034687
hhs3,3.3015872682492757
hhs4,3.321619284521673
hhs5,3.0077229000858425
hhs6,4.076187738438242
hhs7,3.4610566023698786
hhs8,2.6565349507577642
hhs9,3.0753255529502
hhs10,2.84513656871835
all,3.194966397446344
